,0
36557,5
36558,15
36559,9
36560,19
36561,17
36562,2
36563,9
36564,7
36565,18
36566,5
36567,1
36568,5
36569,11
36570,8
36571,3
36572,19
36573,10
36574,11
36575,14
36576,1
36577,13
36578,5
36579,12
36580,4
36581,12
36582,11
36583,9
36584,17
36585,0
36586,6
36587,18
36588,10
36589,7
36590,2
36591,5
36592,19
36593,10
36594,17
36595,1
36596,15
36597,0
36598,6
36599,0
36600,11
36601,1
36602,17
36603,2
36604,6
36605,1
36606,0
36607,15
36608,4
36609,2
36610,10
36611,15
36612,17
36613,7
36614,18
36615,6
36616,1
36617,2
36618,4
36619,6
36620,18
36621,12
36622,9
36623,0
36624,9
36625,13
36626,17
36627,17
36628,18
36629,2
36630,15
36631,18
36632,19
36633,2
36634,10
36635,0
36636,18
36637,9
36638,6
36639,1
36640,8
36641,19
36642,19
36643,2
36644,14
36645,17
36646,5
36647,17
36648,0
36649,5
36650,11
36651,5
36652,2
36653,9
36654,9
36655,19
36656,11
36657,2
36658,6
36659,15
36660,2
36661,14
36662,13
36663,3
36664,11
36665,9
36666,8
36667,5
36668,10
36669,12
36670,10
36671,8
36672,4
36673,19
36674,10
36675,15
36676,6
36677,0
36678,9
36679,15
36680,13
36681,9
36682,18
36683,8
36684,11
36685,13
36686,2
36687,17
36688,2
36689,1
36690,19
36691,12
36692,1
36693,15
36694,16
36695,7
36696,10
36697,16
36698,10
36699,6
36700,2
36701,17
36702,2
36703,0
36704,9
36705,6
36706,9
36707,14
36708,12
36709,0
36710,7
36711,8
36712,14
36713,11
36714,1
36715,4
36716,1
36717,19
36718,9
36719,1
36720,14
36721,8
36722,7
36723,19
36724,18
36725,10
36726,13
36727,11
36728,18
36729,10
36730,0
36731,4
36732,12
36733,10
36734,19
36735,13
36736,11
36737,11
36738,8
36739,6
36740,7
36741,7
36742,1
36743,11
36744,10
36745,17
36746,9
36747,12
36748,17
36749,19
36750,7
36751,1
36752,4
36753,18
36754,6
36755,5
36756,12
36757,13
36758,4
36759,19
36760,4
36761,1
36762,6
36763,15
36764,10
36765,7
36766,9
36767,7
36768,7
36769,9
36770,6
36771,18
36772,9
36773,18
36774,12
36775,16
36776,15
36777,4
36778,10
36779,1
36780,12
36781,1
36782,15
36783,18
36784,10
36785,9
36786,9
36787,10
36788,18
36789,6
36790,6
36791,18
36792,14
36793,5
36794,11
36795,4
36796,17
36797,14
36798,5
36799,15
36800,4
36801,12
36802,18
36803,11
36804,12
36805,18
36806,13
36807,11
36808,2
36809,10
36810,12
36811,14
36812,4
36813,18
36814,2
36815,14
36816,19
36817,9
36818,10
36819,7
36820,19
36821,19
36822,14
36823,0
36824,5
36825,11
36826,8
36827,17
36828,17
36829,5
36830,1
36831,11
36832,18
36833,5
36834,14
36835,11
36836,11
36837,11
36838,19
36839,18
36840,19
36841,0
36842,14
36843,7
36844,6
36845,9
36846,12
36847,8
36848,0
36849,16
36850,14
36851,1
36852,12
36853,5
36854,18
36855,9
36856,7
36857,15
36858,5
36859,2
36860,11
36861,2
36862,5
36863,10
36864,18
36865,12
36866,17
36867,1
36868,15
36869,19
36870,1
36871,10
36872,14
36873,14
36874,5
36875,19
36876,17
36877,8
36878,13
36879,14
36880,5
36881,7
36882,0
36883,0
36884,10
36885,4
36886,12
36887,19
36888,6
36889,2
36890,0
36891,9
36892,1
36893,14
36894,0
36895,12
36896,17
36897,15
36898,4
36899,8
36900,6
36901,13
36902,18
36903,17
36904,11
36905,12
36906,11
36907,4
36908,18
36909,14
36910,11
36911,10
36912,18
36913,7
36914,7
36915,12
36916,13
36917,7
36918,7
36919,11
36920,10
36921,15
36922,19
36923,18
36924,8
36925,7
36926,9
36927,15
36928,12
36929,13
36930,1
36931,1
36932,1
36933,15
36934,19
36935,14
36936,12
36937,19
36938,16
36939,4
36940,12
36941,18
36942,6
36943,18
36944,2
36945,9
36946,19
36947,5
36948,5
36949,17
36950,6
36951,8
36952,7
36953,9
36954,10
36955,8
36956,11
36957,5
36958,8
36959,12
36960,13
36961,18
36962,13
36963,11
36964,12
36965,17
36966,12
36967,4
36968,15
36969,9
36970,14
36971,6
36972,2
36973,4
36974,18
36975,0
36976,18
36977,1
36978,11
36979,14
36980,12
36981,7
36982,12
36983,8
36984,8
36985,15
36986,2
36987,19
36988,4
36989,13
36990,18
36991,14
36992,13
36993,10
36994,0
36995,5
36996,8
36997,15
36998,10
36999,18
37000,14
37001,8
37002,6
37003,1
37004,11
37005,10
37006,1
37007,7
37008,18
37009,4
37010,9
37011,14
37012,0
37013,4
37014,14
37015,17
37016,6
37017,0
37018,13
37019,10
37020,19
37021,0
37022,0
37023,10
37024,15
37025,9
37026,8
37027,1
37028,15
37029,14
37030,0
37031,12
37032,10
37033,0
37034,15
37035,19
37036,10
37037,4
37038,18
37039,15
37040,10
37041,7
37042,12
37043,14
37044,14
37045,12
37046,14
37047,5
37048,17
37049,14
37050,10
37051,15
37052,19
37053,12
37054,2
37055,16
37056,11
37057,7
37058,19
37059,18
37060,7
37061,13
37062,12
37063,2
37064,6
37065,2
37066,6
37067,1
37068,9
37069,10
37070,7
37071,0
37072,1
37073,9
37074,0
37075,6
37076,0
37077,9
37078,15
37079,17
37080,8
37081,6
37082,14
37083,15
37084,9
37085,4
37086,6
37087,5
37088,4
37089,2
37090,7
37091,10
37092,5
37093,7
37094,1
37095,2
37096,14
37097,5
37098,1
37099,9
37100,13
37101,6
37102,16
37103,4
37104,11
37105,5
37106,1
37107,6
37108,9
37109,1
37110,4
37111,13
37112,16
37113,11
37114,14
37115,1
37116,10
37117,4
37118,15
37119,2
37120,13
37121,17
37122,8
37123,18
37124,1
37125,19
37126,14
37127,6
37128,2
37129,11
37130,9
37131,9
37132,15
37133,11
37134,19
37135,1
37136,2
37137,0
37138,10
37139,7
37140,14
37141,17
37142,7
37143,13
37144,0
37145,4
37146,15
37147,5
37148,13
37149,10
37150,2
37151,19
37152,18
37153,16
37154,9
37155,0
37156,19
37157,9
37158,7
37159,8
37160,19
37161,17
37162,10
37163,8
37164,8
37165,5
37166,17
37167,16
37168,16
37169,1
37170,14
37171,11
37172,6
37173,16
37174,13
37175,1
37176,9
37177,17
37178,5
37179,7
37180,0
37181,12
37182,13
37183,9
37184,10
37185,19
37186,13
37187,5
37188,0
37189,0
37190,15
37191,2
37192,9
37193,19
37194,1
37195,14
37196,19
37197,2
37198,18
37199,7
37200,8
37201,4
37202,6
37203,0
37204,5
37205,13
37206,4
37207,11
37208,12
37209,12
37210,2
37211,10
37212,1
37213,7
37214,5
37215,17
37216,2
37217,17
37218,6
37219,7
37220,14
37221,12
37222,15
37223,16
37224,14
37225,4
37226,11
37227,5
37228,19
37229,11
37230,18
37231,9
37232,4
37233,1
37234,2
37235,8
37236,10
37237,18
37238,18
37239,11
37240,13
37241,14
37242,18
37243,13
37244,5
37245,1
37246,14
37247,12
37248,9
37249,18
37250,8
37251,18
37252,19
37253,18
37254,15
37255,9
37256,0
37257,18
37258,10
37259,0
37260,8
37261,18
37262,19
37263,4
37264,2
37265,7
37266,5
37267,5
37268,8
37269,6
37270,2
37271,10
37272,7
37273,6
37274,18
37275,4
37276,12
37277,0
37278,10
37279,2
37280,2
37281,18
37282,4
37283,9
37284,10
37285,2
37286,5
37287,7
37288,9
37289,17
37290,14
37291,5
37292,19
37293,14
37294,15
37295,8
37296,9
37297,11
37298,2
37299,11
37300,17
37301,4
37302,5
37303,14
37304,4
37305,15
37306,9
37307,9
37308,9
37309,12
37310,5
37311,14
37312,0
37313,10
37314,8
37315,7
37316,6
37317,17
37318,11
37319,16
37320,19
37321,8
37322,5
37323,10
37324,11
37325,18
37326,10
37327,14
37328,7
37329,14
37330,2
37331,18
37332,17
37333,19
37334,4
37335,15
37336,17
37337,0
37338,0
37339,2
37340,9
37341,8
37342,19
37343,11
37344,0
37345,13
37346,18
37347,13
37348,12
37349,12
37350,14
37351,10
37352,16
37353,9
37354,11
37355,9
37356,16
37357,8
37358,11
37359,11
37360,10
37361,14
37362,7
37363,10
37364,10
37365,16
37366,18
37367,14
37368,1
37369,19
37370,15
37371,6
37372,4
37373,3
37374,4
37375,6
37376,1
37377,13
37378,15
37379,14
37380,17
37381,7
37382,10
37383,16
37384,18
37385,10
37386,2
37387,17
37388,0
37389,7
37390,9
37391,7
37392,0
37393,2
37394,5
37395,18
37396,2
37397,10
37398,0
37399,17
37400,5
37401,8
37402,10
37403,12
37404,0
37405,10
37406,11
37407,8
37408,1
37409,19
37410,14
37411,4
37412,1
37413,15
37414,19
37415,6
37416,7
37417,17
37418,14
37419,9
37420,18
37421,5
37422,15
37423,9
37424,17
37425,5
37426,17
37427,5
37428,4
37429,12
37430,7
37431,2
37432,2
37433,0
37434,15
37435,10
37436,1
37437,14
37438,14
37439,19
37440,18
37441,4
37442,15
37443,11
37444,13
37445,15
37446,2
37447,18
37448,5
37449,9
37450,8
37451,12
37452,19
37453,18
37454,17
37455,6
37456,0
37457,10
37458,13
37459,0
37460,5
37461,9
37462,9
37463,7
37464,6
37465,4
37466,15
37467,17
37468,10
37469,0
37470,5
37471,5
37472,11
37473,9
37474,18
37475,1
37476,8
37477,16
37478,6
37479,17
37480,9
37481,18
37482,7
37483,1
37484,13
37485,10
37486,4
37487,12
37488,11
37489,15
37490,13
37491,5
37492,18
37493,2
37494,12
37495,0
37496,19
37497,7
37498,9
37499,5
37500,13
37501,6
37502,13
37503,14
37504,1
37505,4
37506,18
37507,17
37508,4
37509,6
37510,15
37511,5
37512,1
37513,16
37514,6
37515,14
37516,6
37517,10
37518,19
37519,2
37520,15
37521,9
37522,17
37523,4
37524,1
37525,16
37526,10
37527,5
37528,17
37529,1
37530,17
37531,15
37532,15
37533,0
37534,9
37535,0
37536,5
37537,1
37538,1
37539,11
37540,9
37541,7
37542,13
37543,15
37544,10
37545,7
37546,9
37547,11
37548,16
37549,8
37550,16
37551,12
37552,13
37553,15
37554,1
37555,18
37556,2
37557,4
37558,11
37559,18
37560,4
37561,2
37562,4
37563,17
37564,12
37565,18
37566,17
37567,12
37568,9
37569,6
37570,13
37571,7
37572,7
37573,12
37574,0
37575,13
37576,19
37577,8
37578,2
37579,16
37580,12
37581,11
37582,17
37583,0
37584,5
37585,11
37586,7
37587,17
37588,4
37589,4
37590,9
37591,4
37592,16
37593,5
37594,2
37595,3
37596,4
37597,2
37598,19
37599,6
37600,0
37601,17
37602,5
37603,19
37604,18
37605,2
37606,9
37607,17
37608,5
37609,11
37610,7
37611,17
37612,12
37613,6
37614,12
37615,6
37616,0
37617,0
37618,17
37619,15
37620,8
37621,1
37622,17
37623,4
37624,9
37625,13
37626,7
37627,15
37628,1
37629,11
37630,18
37631,5
37632,9
37633,17
37634,15
37635,18
37636,14
37637,6
37638,19
37639,18
37640,1
37641,10
37642,2
37643,4
37644,2
37645,18
37646,12
37647,12
37648,12
37649,18
37650,17
37651,12
37652,6
37653,15
37654,6
37655,11
37656,9
37657,2
37658,5
37659,6
37660,0
37661,2
37662,5
37663,12
37664,8
37665,17
37666,18
37667,18
37668,1
37669,11
37670,2
37671,0
37672,5
37673,5
37674,15
37675,4
37676,2
37677,10
37678,12
37679,14
37680,6
37681,10
37682,0
37683,5
37684,12
37685,10
37686,8
37687,13
37688,13
37689,19
37690,1
37691,4
37692,9
37693,4
37694,17
37695,0
37696,14
37697,5
37698,6
37699,6
37700,6
37701,15
37702,17
37703,2
37704,8
37705,7
37706,12
37707,9
37708,2
37709,4
37710,0
37711,6
37712,4
37713,19
37714,19
37715,1
37716,8
37717,18
37718,8
37719,0
37720,19
37721,17
37722,19
37723,12
37724,7
37725,12
37726,12
37727,11
37728,9
37729,1
37730,4
37731,2
37732,13
37733,17
37734,16
37735,19
37736,1
37737,0
37738,16
37739,6
37740,4
37741,4
37742,10
37743,19
37744,17
37745,9
37746,8
37747,14
37748,13
37749,16
37750,0
37751,2
37752,4
37753,6
37754,15
37755,18
37756,15
37757,19
37758,17
37759,16
37760,17
37761,7
37762,1
37763,18
37764,7
37765,10
37766,2
37767,11
37768,5
37769,7
37770,17
37771,4
37772,15
37773,14
37774,13
37775,6
37776,16
37777,18
37778,5
37779,6
37780,5
37781,3
37782,6
37783,11
37784,5
37785,4
37786,1
37787,17
37788,7
37789,18
37790,19
37791,10
37792,17
37793,9
37794,5
37795,0
37796,8
37797,6
37798,14
37799,4
37800,12
37801,18
37802,1
37803,3
37804,18
37805,18
37806,13
37807,11
37808,6
37809,4
37810,10
37811,1
37812,15
37813,13
37814,5
37815,9
37816,12
37817,9
37818,11
37819,0
37820,13
37821,10
37822,17
37823,18
37824,0
37825,19
37826,11
37827,10
37828,12
37829,10
37830,15
37831,9
37832,18
37833,8
37834,0
37835,5
37836,14
37837,17
37838,7
37839,1
37840,6
37841,16
37842,5
37843,9
37844,6
37845,12
37846,8
37847,5
37848,4
37849,1
37850,7
37851,4
37852,14
37853,4
37854,7
37855,2
37856,9
37857,18
37858,11
37859,6
37860,0
37861,11
37862,12
37863,0
37864,1
37865,10
37866,5
37867,12
37868,1
37869,17
37870,10
37871,12
37872,17
37873,14
37874,10
37875,0
37876,18
37877,10
37878,11
37879,6
37880,12
37881,9
37882,5
37883,7
37884,13
37885,7
37886,12
37887,10
37888,19
37889,9
37890,0
37891,12
37892,16
37893,2
37894,10
37895,7
37896,1
37897,12
37898,18
37899,1
37900,10
37901,10
37902,1
37903,10
37904,15
37905,13
37906,12
37907,1
37908,6
37909,7
37910,18
37911,17
37912,8
37913,10
37914,1
37915,11
37916,18
37917,17
37918,0
37919,7
37920,7
37921,13
37922,7
37923,17
37924,0
37925,0
37926,6
37927,12
37928,10
37929,18
37930,16
37931,0
37932,11
37933,0
37934,16
37935,7
37936,19
37937,18
37938,18
37939,12
37940,4
37941,5
37942,2
37943,0
37944,2
37945,19
37946,0
37947,2
37948,10
37949,4
37950,8
37951,6
37952,1
37953,19
37954,8
37955,14
37956,13
37957,13
37958,1
37959,7
37960,15
37961,15
37962,10
37963,6
37964,2
37965,14
37966,4
37967,7
37968,10
37969,9
37970,19
37971,8
37972,1
37973,0
37974,16
37975,2
37976,2
37977,11
37978,1
37979,6
37980,8
37981,5
37982,9
37983,10
37984,0
37985,14
37986,14
37987,6
37988,5
37989,9
37990,14
37991,2
37992,6
37993,7
37994,18
37995,9
37996,0
37997,14
37998,8
37999,13
38000,10
38001,15
38002,1
38003,1
38004,7
38005,17
38006,0
38007,10
38008,18
38009,9
38010,19
38011,0
38012,8
38013,14
38014,6
38015,5
38016,12
38017,1
38018,11
38019,12
38020,13
38021,7
38022,2
38023,18
38024,14
38025,7
38026,15
38027,9
38028,11
38029,2
38030,5
38031,19
38032,13
38033,10
38034,17
38035,2
38036,4
38037,7
38038,15
38039,8
38040,16
38041,8
38042,17
38043,5
38044,17
38045,8
38046,11
38047,9
38048,16
38049,9
38050,11
38051,0
38052,9
38053,4
38054,14
38055,13
38056,9
38057,0
38058,8
38059,5
38060,5
38061,6
38062,9
38063,15
38064,12
38065,14
38066,11
38067,10
38068,8
38069,2
38070,11
38071,0
38072,1
38073,15
38074,5
38075,1
38076,15
38077,13
38078,4
38079,11
38080,19
38081,17
38082,1
38083,1
38084,2
38085,5
38086,7
38087,10
38088,13
38089,4
38090,10
38091,9
38092,19
38093,19
38094,1
38095,13
38096,10
38097,9
38098,12
38099,18
38100,17
38101,8
38102,13
38103,3
38104,14
38105,12
38106,10
38107,5
38108,18
38109,11
38110,9
38111,17
38112,6
38113,0
38114,5
38115,18
38116,13
38117,11
38118,16
38119,2
38120,9
38121,15
38122,13
38123,0
38124,10
38125,6
38126,14
38127,18
38128,1
38129,4
38130,18
38131,4
38132,4
38133,4
38134,14
38135,12
38136,10
38137,7
38138,14
38139,9
38140,10
38141,2
38142,12
38143,8
38144,4
38145,18
38146,18
38147,19
38148,4
38149,1
38150,19
38151,18
38152,19
38153,19
38154,0
38155,9
38156,10
38157,6
38158,2
38159,15
38160,15
38161,18
38162,15
38163,8
38164,9
38165,4
38166,6
38167,7
38168,7
38169,10
38170,0
38171,0
38172,13
38173,17
38174,8
38175,18
38176,1
38177,14
38178,7
38179,6
38180,4
38181,17
38182,19
38183,15
38184,6
38185,17
38186,10
38187,11
38188,17
38189,9
38190,6
38191,7
38192,1
38193,14
38194,7
38195,1
38196,11
38197,8
38198,10
38199,5
38200,11
38201,12
38202,7
38203,2
38204,1
38205,12
38206,2
38207,17
38208,12
38209,16
38210,5
38211,15
38212,0
38213,13
38214,12
38215,4
38216,10
38217,2
38218,1
38219,17
38220,1
38221,6
38222,4
38223,5
38224,7
38225,2
38226,0
38227,6
38228,19
38229,14
38230,1
38231,19
38232,8
38233,6
38234,11
38235,4
38236,11
38237,12
38238,11
38239,17
38240,7
38241,10
38242,2
38243,1
38244,7
38245,4
38246,12
38247,15
38248,8
38249,17
38250,18
38251,4
38252,7
38253,5
38254,2
38255,2
38256,13
38257,1
38258,8
38259,2
38260,15
38261,1
38262,4
38263,18
38264,2
38265,4
38266,2
38267,0
38268,11
38269,17
38270,12
38271,15
38272,1
38273,10
38274,4
38275,7
38276,7
38277,11
38278,3
38279,7
38280,13
38281,19
38282,11
38283,0
38284,18
38285,13
38286,2
38287,7
38288,12
38289,14
38290,2
38291,11
38292,4
38293,10
38294,0
38295,4
38296,4
38297,6
38298,8
38299,9
38300,13
38301,2
38302,18
38303,4
38304,4
38305,12
38306,15
38307,6
38308,2
38309,11
38310,4
38311,1
38312,12
38313,6
38314,13
38315,6
38316,8
38317,6
38318,9
38319,18
38320,9
38321,11
38322,19
38323,8
38324,5
38325,11
38326,11
38327,8
38328,17
38329,11
38330,13
38331,6
38332,1
38333,14
38334,0
38335,0
38336,2
38337,9
38338,15
38339,1
38340,12
38341,13
38342,2
38343,12
38344,7
38345,11
38346,9
38347,19
38348,0
38349,15
38350,6
38351,5
38352,2
38353,5
38354,9
38355,19
38356,2
38357,0
38358,17
38359,2
38360,1
38361,15
38362,13
38363,2
38364,11
38365,2
38366,15
38367,15
38368,19
38369,7
38370,12
38371,0
38372,12
38373,14
38374,17
38375,0
38376,9
38377,19
38378,9
38379,2
38380,3
38381,11
38382,18
38383,14
38384,19
38385,0
38386,13
38387,19
38388,0
38389,8
38390,5
38391,15
38392,18
38393,4
38394,11
38395,13
38396,1
38397,4
38398,12
38399,11
38400,5
38401,18
38402,8
38403,3
38404,19
38405,10
38406,5
38407,12
38408,9
38409,4
38410,9
38411,0
38412,8
38413,3
38414,4
38415,11
38416,0
38417,15
38418,8
38419,7
38420,0
38421,7
38422,14
38423,9
38424,7
38425,17
38426,14
38427,18
38428,13
38429,2
38430,17
38431,6
38432,6
38433,16
38434,18
38435,8
38436,13
38437,7
38438,9
38439,1
38440,4
38441,1
38442,2
38443,6
38444,16
38445,16
38446,7
38447,6
38448,0
38449,1
38450,10
38451,7
38452,2
38453,7
38454,5
38455,19
38456,19
38457,14
38458,17
38459,11
38460,19
38461,6
38462,19
38463,2
38464,11
38465,4
38466,6
38467,6
38468,17
38469,12
38470,10
38471,4
38472,2
38473,0
38474,19
38475,17
38476,17
38477,2
38478,2
38479,13
38480,6
38481,10
38482,8
38483,13
38484,14
38485,6
38486,13
38487,5
38488,19
38489,10
38490,6
38491,12
38492,4
38493,8
38494,4
38495,14
38496,0
38497,7
38498,9
38499,10
38500,1
38501,16
38502,13
38503,19
38504,2
38505,6
38506,5
38507,16
38508,15
38509,11
38510,7
38511,12
38512,15
38513,12
38514,13
38515,17
38516,18
38517,2
38518,7
38519,2
38520,1
38521,16
38522,0
38523,12
38524,1
38525,9
38526,15
38527,19
38528,12
38529,7
38530,5
38531,12
38532,12
38533,4
38534,1
38535,5
38536,18
38537,2
38538,1
38539,12
38540,2
38541,5
38542,17
38543,10
38544,16
38545,17
38546,15
38547,1
38548,10
38549,9
38550,5
38551,0
38552,0
38553,0
38554,0
38555,2
38556,0
38557,10
38558,6
38559,3
38560,18
38561,4
38562,1
38563,19
38564,18
38565,1
38566,11
38567,15
38568,4
38569,7
38570,12
38571,10
38572,14
38573,16
38574,8
38575,7
38576,11
38577,6
38578,1
38579,9
38580,15
38581,5
38582,9
38583,3
38584,10
38585,10
38586,14
38587,7
38588,18
38589,8
38590,4
38591,5
38592,19
38593,6
38594,18
38595,9
38596,14
38597,5
38598,15
38599,10
38600,2
38601,11
38602,2
38603,0
38604,6
38605,13
38606,6
38607,10
38608,12
38609,7
38610,1
38611,15
38612,13
38613,18
38614,15
38615,18
38616,2
38617,16
38618,18
38619,0
38620,19
38621,15
38622,10
38623,15
38624,0
38625,16
38626,17
38627,17
38628,13
38629,15
38630,9
38631,2
38632,12
38633,9
38634,17
38635,9
38636,10
38637,6
38638,6
38639,19
38640,13
38641,10
38642,4
38643,7
38644,5
38645,0
38646,7
38647,4
38648,4
38649,1
38650,18
38651,7
38652,19
38653,13
38654,9
38655,13
38656,8
38657,10
38658,12
38659,9
38660,12
38661,0
38662,12
38663,2
38664,12
38665,2
38666,4
38667,17
38668,4
38669,11
38670,11
38671,7
38672,11
38673,19
38674,4
38675,4
38676,10
38677,6
38678,2
38679,0
38680,6
38681,2
38682,4
38683,8
38684,2
38685,0
38686,4
38687,7
38688,5
38689,4
38690,13
38691,8
38692,4
38693,12
38694,18
38695,15
38696,9
38697,12
38698,0
38699,1
38700,18
38701,0
38702,0
38703,19
38704,6
38705,18
38706,13
38707,11
38708,8
38709,19
38710,5
38711,4
38712,12
38713,2
38714,8
38715,17
38716,17
38717,15
38718,17
38719,4
38720,19
38721,7
38722,7
38723,18
38724,17
38725,10
38726,2
38727,10
38728,13
38729,11
38730,5
38731,7
38732,9
38733,10
38734,9
38735,18
38736,10
38737,1
38738,0
38739,8
38740,17
38741,15
38742,10
38743,0
38744,19
38745,0
38746,15
38747,13
38748,5
38749,14
38750,5
38751,11
38752,2
38753,4
38754,19
38755,19
38756,10
38757,4
38758,10
38759,15
38760,4
38761,12
38762,12
38763,18
38764,4
38765,5
38766,1
38767,10
38768,7
38769,2
38770,7
38771,0
38772,19
38773,0
38774,6
38775,19
38776,9
38777,8
38778,2
38779,0
38780,15
38781,15
38782,5
38783,2
38784,6
38785,0
38786,6
38787,6
38788,17
38789,9
38790,15
38791,5
38792,13
38793,1
38794,13
38795,9
38796,19
38797,0
38798,2
38799,2
38800,19
38801,17
38802,18
38803,12
38804,1
38805,0
38806,12
38807,3
38808,0
38809,2
38810,12
38811,19
38812,2
38813,8
38814,10
38815,19
38816,0
38817,15
38818,9
38819,2
38820,8
38821,15
38822,15
38823,14
38824,6
38825,11
38826,14
38827,11
38828,0
38829,7
38830,8
38831,12
38832,5
38833,8
38834,1
38835,15
38836,17
38837,2
38838,4
38839,6
38840,0
38841,2
38842,5
38843,8
38844,16
38845,17
38846,13
38847,17
38848,15
38849,8
38850,7
38851,11
38852,18
38853,9
38854,5
38855,19
38856,13
38857,12
38858,12
38859,12
38860,1
38861,5
38862,9
38863,15
38864,0
38865,15
38866,2
38867,0
38868,2
38869,2
38870,0
38871,15
38872,2
38873,9
38874,9
38875,8
38876,13
38877,4
38878,11
38879,18
38880,9
38881,15
38882,5
38883,16
38884,6
38885,19
38886,18
38887,9
38888,17
38889,18
38890,13
38891,7
38892,5
38893,3
38894,7
38895,0
38896,18
38897,19
38898,17
38899,7
38900,9
38901,15
38902,15
38903,12
38904,15
38905,0
38906,10
38907,0
38908,10
38909,9
38910,6
38911,8
38912,14
38913,11
38914,8
38915,2
38916,19
38917,8
38918,0
38919,1
38920,9
38921,10
38922,17
38923,7
38924,2
38925,5
38926,0
38927,3
38928,5
38929,18
38930,1
38931,8
38932,5
38933,5
38934,17
38935,5
38936,5
38937,0
38938,17
38939,17
38940,10
38941,18
38942,15
38943,2
38944,17
38945,0
38946,19
38947,13
38948,11
38949,19
38950,14
38951,7
38952,0
38953,5
38954,10
38955,2
38956,11
38957,5
38958,19
38959,19
38960,4
38961,6
38962,13
38963,4
38964,15
38965,11
38966,4
38967,15
38968,0
38969,18
38970,1
38971,19
38972,0
38973,0
38974,18
38975,17
38976,0
38977,9
38978,7
38979,5
38980,12
38981,4
38982,7
38983,7
38984,6
38985,5
38986,5
38987,9
38988,7
38989,10
38990,12
38991,17
38992,17
38993,9
38994,1
38995,4
38996,18
38997,5
38998,14
38999,7
39000,12
39001,17
39002,0
39003,9
39004,15
39005,7
39006,4
39007,15
39008,0
39009,15
39010,9
39011,4
39012,14
39013,6
39014,17
39015,6
39016,12
39017,1
39018,11
39019,8
39020,7
39021,15
39022,4
39023,15
39024,16
39025,3
39026,13
39027,3
39028,9
39029,1
39030,0
39031,4
39032,0
39033,18
39034,9
39035,9
39036,7
39037,4
39038,17
39039,10
39040,5
39041,8
39042,1
39043,6
39044,15
39045,8
39046,5
39047,2
39048,19
39049,0
39050,10
39051,8
39052,2
39053,1
39054,13
39055,15
39056,4
39057,8
39058,0
